기준_년_분기_코드,상권_코드,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,유치원_수,초등학교_수,중학교_수,고등학교_수,대학교_수,백화점_수,슈퍼마켓_수,극장_수,숙박_시설_수,공항_수,철도_역_수,버스_터미널_수,지하철_역_수,버스_정거장_수
2019_1,1000449,28,,2,,,4,,,,,,,1,,1,,,,,5
2019_1,1001419,2,,,,,1,,,,,,,,,,,,,,
2019_1,1000989,5,,,,,1,,,,,,,,,,,,,,1
2019_1,1000894,12,1,,,,1,,,,,,,,,4,,,,,1
2019_1,1000860,6,,,,,1,,,,,1,,,,2,,,,,
2019_1,1001024,32,2,,,,2,,1,,,,,,,2,,,,1,8
2019_1,1001042,29,1,,,,4,,,,,,,1,,4,,,,1,3
2019_1,1001193,35,,3,,1,6,,,,,,,,,2,,,,,5
2019_1,1000177,13,,,,1,3,,,,,,,,,1,,,,,1
2019_1,1001238,107,3,6,,1,14,,,,,,,,,3,,,,2,18
2019_1,1000086,15,1,,,,1,1,,,,,,,,,,,,,5
2019_1,1001067,70,4,4,,1,10,,,,,,,,,5,,,,,7
2019_1,1001214,20,,3,,,1,,,,,,,,,,,,,,2
2019_1,1001034,74,1,2,,,10,,,,,,,1,,9,,,,1,10
2019_1,1001090,30,,2,,1,3,,,,,,,,,5,,,,,1
2019_1,1001168,40,,2,,,4,,,,,,,,,3,,,,2,4
2019_1,1001048,32,,6,,,3,,,,,,,,,2,,,,,7
2019_1,1001148,21,,1,1,,3,,,,,,,,,1,,,,,1
2019_1,1001121,18,1,2,,1,3,,,,,,,,,3,,,,,3
2019_1,1001027,99,4,8,,,4,,,,,,,,1,8,,,,1,25
2019_1,1000412,18,,1,,,3,,,,,,,,,,,,,,1
2019_1,1001185,217,1,4,,,13,,1,,,,1,,1,72,,,,,24
2019_1,1001062,87,,12,,,7,,,,,,,,1,,,,,,9
2019_1,1000372,15,,1,,,2,,,,,,,,,,,,,,4
2019_1,1001039,69,,5,,2,3,,,,,,,,,6,,,,,5
2019_1,1001134,92,2,19,,,9,,,,,,,,2,1,,,,1,11
