기준_년_분기_코드,상권_코드,월_평균_소득_금액,소득_구간_코드,지출_총금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,여가_지출_총금액,문화_지출_총금액,교육_지출_총금액,유흥_지출_총금액
2019_1,1000835,3820737,8,12078980967,3316477505,1425120310,840552620,1598966376,1900510213,420850585,362660414,1712794261,501048683
2019_1,1000834,2919971,6,10323640938,2788550177,1293724173,867182498,1291323375,1620712423,400824308,364996183,1230543243,465784558
2019_1,1000833,2812063,6,8780650665,2450787700,1070517003,696050646,1167684486,1384019865,326780843,294150182,1011739736,378920204
2019_1,1000832,2841907,6,13326247708,3540233529,1633413245,1015622013,1697116995,2128768604,488907380,436366317,1803327916,582491709
2019_1,1000831,2931525,6,11320848045,2983875213,1392679027,856875849,1464099024,1891293285,448421430,349929227,1447868460,485806530
2019_1,1000830,2664443,6,7459350572,1958871842,918210683,571725979,942945465,1241967516,288669421,236290560,978613466,322055640
2019_1,1000829,2760111,6,11206868282,2850883978,1407398899,904933836,1345214071,1869287881,481884663,362552119,1498432174,486280661
2019_1,1000828,2966655,6,8166029597,2217408576,993561228,639418304,1053715635,1306324578,305840409,269969014,1032493351,347298502
2019_1,1000827,2958345,6,9546895844,2639672811,1162361963,760780110,1255268101,1512474457,358003162,318574669,1130041439,409719132
2019_1,1000826,2976660,6,11204214519,2928356844,1369256532,842634936,1419262664,1840182450,415836127,357266307,1548421918,482996741
2019_1,1000825,3331883,7,9910773742,2641509275,1176434931,689686258,1270268321,1591442048,346592619,297280718,1484041682,413517890
2019_1,1000824,2835195,6,10306297741,2713325895,1273895990,834579254,1278516866,1656964267,399860558,345290307,1353343970,450520634
2019_1,1000823,2604371,6,9000055514,2517383331,1100908175,677033026,1184681341,1331947020,312507879,315338907,1167714630,392541205
2019_1,1000822,2623088,6,6280001216,1764042655,763255873,486822022,813048020,979552540,215626788,212970859,770575060,274107399
2019_1,1000821,2619779,6,9329643020,2364039345,1197669406,804100468,1074290913,1465064980,368854013,343472143,1275876369,436275383
2019_1,1000820,2600848,6,10450573960,2646836286,1333477448,855006908,1250046560,1647691860,415999127,369345721,1452541770,479628280
2019_1,1000819,2495950,6,8141032435,2193698915,1012438615,625614845,1046236138,1266821747,291472777,279835212,1057448090,367466096
2019_1,1000818,2415834,5,8831521108,2314785707,1105006144,684529891,1118855362,1371319799,332419348,302745417,1206003785,395855655
2019_1,1000817,2696184,6,11974671717,2875855833,1565209220,866443829,1461979406,1667928497,468366128,433498979,2062178113,573211712
2019_1,1000816,2798120,6,10139760793,2410477668,1356882875,727182463,1195209672,1382589061,388087657,386394270,1783848506,509088621
2019_1,1000815,2608827,6,12696281928,3306067996,1614957885,1096834263,1481061802,2010142297,483711627,468074741,1645360233,590071084
2019_1,1000814,3649925,7,6798910884,1632608276,871880250,550288542,812044603,1178674928,299947273,215853841,933009554,304603617
2019_1,1000813,2482238,6,10509954144,2422553967,1406505840,766843382,1237049147,1435484759,415760643,397079717,1906145491,522531198
2019_1,1000812,3398023,7,11868580323,3148107245,1433983557,910334106,1522994507,1941905912,440090255,374446362,1592176260,504542119
2019_1,1000811,2690202,6,12669567733,3272752706,1555797207,956499721,1603171093,2099261117,475110282,399053898,1758902909,549018800
2019_1,1000810,2430195,5,12180267403,2957057663,1579569676,922503269,1475876282,1785589762,477573557,436001387,1970783584,575312223
2019_1,1000809,2330716,5,9044807023,2394105253,1086085527,644471295,1208510990,1500496851,326198593,269021923,1235817680,380098911
2019_1,1000808,2333278,5,9888084672,2538269006,1198639523,713030245,1291291542,1692269030,363466311,290529348,1378828778,421760889
2019_1,1000807,2581592,6,8875829923,2401441590,1067553429,626076079,1191350568,1416844349,339912567,265828416,1203903911,362919014
2019_1,1000806,2537316,6,9293028901,2256928996,1233595084,678375921,1099549398,1282059648,343901837,357224075,1576624290,464769652
2019_1,1000805,2509605,6,7650317951,1952791861,981445060,591332577,923733959,1160196981,287156741,275765415,1117540790,360354567
2019_1,1000804,2909951,6,10647002602,2722980933,1321194009,841159512,1316104545,1755048365,426549063,342103790,1460906439,460955946
2019_1,1000803,3402598,7,7391329399,1861258535,930584544,597380513,902244263,1280983000,315361432,233325083,947780401,322411628
2019_1,1000802,3302058,7,7285967169,1845342994,923114117,598101369,876754853,1211783048,296175169,245280478,960957561,328457580
2019_1,1000801,3149154,7,10759837781,2731458354,1349719746,867999475,1321242735,1856656013,448266278,342229901,1371466809,470798470
2019_1,1000800,2975549,6,9629182126,2518876322,1199845839,751975015,1192881211,1531242566,367347525,325971701,1315980600,425061347
2019_1,1000799,2963015,6,6966515496,1777381527,904020401,581227762,818922553,1074716571,280747276,256286731,944950823,328261852
2019_1,1000798,2554335,6,9087426456,2519197678,1105889334,716421772,1165438688,1421452783,322490643,310135626,1132127039,394272893
2019_1,1000797,2557173,6,9811770594,2735753419,1191864122,747266319,1275062470,1548581524,337511729,327476742,1220829152,427425117
2019_1,1000796,2572562,6,8942004919,2404912564,1098759041,691946120,1133786201,1452390510,332039050,292923940,1145863159,389384334
2019_1,1000795,2939483,6,8564694092,2232543750,1048725759,635896077,1099264273,1430651995,328409732,260961795,1160026813,368213898
2019_1,1000794,3426050,7,4314401774,1229880351,504484914,296166105,600944109,660034988,148848804,130437958,568845435,174759110
2019_1,1000793,2487022,6,10091030393,2634934305,1219419966,721593772,1320403471,1674704791,379773521,299102790,1418068975,423028802
2019_1,1000792,2591828,6,6935177091,1931820300,846727442,541824916,895876240,1097182586,247684205,234343543,837986775,301731084
2019_1,1000791,2307234,5,8652562316,2362630982,1028459373,609475796,1189375426,1397152343,303115035,260922718,1143784981,357645662
2019_1,1000790,2403728,5,7057196249,2050155551,820960481,487000742,1024525979,1070338508,233885634,218375616,868517861,283435877
2019_1,1000789,2336204,5,5843459023,1743949155,674251899,401543939,870851357,858473425,192628783,182815755,688379437,230565273
2019_1,1000788,2972915,6,10507437275,2701701103,1328015350,864786234,1250867649,1674060521,405670834,369628215,1433070234,479637135
2019_1,1000787,3038197,7,10605789288,2800798179,1277676650,762628448,1365874714,1743478345,380608071,322174160,1501235373,451315348
2019_1,1000786,3449720,7,9199615843,2524103804,1073585392,616461184,1214639615,1416735985,312407554,272029622,1393619075,376033612
2019_1,1000785,2857369,6,11813020515,3027735507,1501817095,998359181,1400771566,1915828547,492263572,410940611,1536020860,529283576
2019_1,1000784,2628231,6,11210938138,3076717411,1383598613,893504114,1411194431,1744392460,399546546,391056803,1412336299,498591461
2019_1,1000783,3579531,7,9259805425,2536796592,1089751707,647081858,1215611949,1445468884,317929065,282093332,1339812112,385259926
2019_1,1000782,2988994,7,7988183546,2177774247,953101937,578810689,1043392391,1263437399,278434728,249367801,1105012551,338851803
2019_1,1000781,3090628,7,8898859287,2229858282,1163009069,713852836,1058963766,1331136827,363552026,325972931,1289794183,422719367
2019_1,1000780,3188928,7,7875268920,1939483000,1029943979,629553396,931397441,1195363917,331544476,282167260,1164934828,370880623
2019_1,1000779,3345207,7,3804619559,955097383,496520362,273369927,478911197,545380878,153763315,134756179,587741688,179078630
2019_1,1000778,3324868,7,3948642565,1040127044,505533371,291802786,507992337,572111188,156222481,138646324,555150927,181056107
2019_1,1000777,2506047,6,6015056972,1697372161,739544007,440568537,833592647,873700740,212266948,206556544,746044942,265410446
2019_1,1000776,2647179,6,7733619371,2169115820,930396854,587493458,1058743384,1178620527,276139727,254301254,950395830,328412517
2019_1,1000775,3673536,7,9440689921,2459380485,1133423453,713111382,1200275094,1548686949,342787513,292104610,1350834742,400085693
2019_1,1000774,4018970,8,6626205420,1652004513,804708048,476307568,804783199,1105153920,248056334,193843028,1057296654,284052156
2019_1,1000773,2882607,6,8534495527,2200364933,1040025197,647574268,1064574233,1419105297,324044249,265918657,1211052183,361836510
2019_1,1000772,3094079,7,10220852394,2594590690,1251929228,778339613,1266951645,1726700508,401572442,312769018,1454309309,433689941
2019_1,1000771,2846165,6,6073807344,1561558458,740685052,455228172,760032162,1019256729,230460575,186575208,861655243,258355745
2019_1,1000770,2866271,6,7498569472,1925593458,914636872,569642849,930921492,1254193957,285577622,232343179,1066691307,318968736
2019_1,1000769,2964255,6,7698457979,1919585226,927077751,555153389,960942387,1319078364,286497866,226564226,1182568971,320989799
2019_1,1000768,3342537,7,8265385430,2272063419,993095813,610401517,1088950714,1307405720,290378761,261552287,1087855324,353681875
2019_1,1000767,2704961,6,10944661993,2915685525,1308277691,804006341,1429386837,1787023586,388860114,338992830,1515160863,457268206
2019_1,1000766,2716774,6,8425621584,2264677149,1013672077,625857514,1113239875,1376219176,306459684,263358901,1108929961,353207247
2019_1,1000765,3695975,7,3544659966,966931647,433375934,272952357,469131487,557040228,130389180,116556481,444907083,153375569
2019_1,1000764,3296330,7,2351316875,617009881,301270101,178082747,304208856,342022568,93665884,82657042,324639636,107760160
2019_1,1000763,4326235,8,3952998138,1036716030,482632174,305301415,521400951,671176760,147550218,121381102,494924643,171914845
2019_1,1000762,4413172,8,6511574655,1718194312,786326023,485255565,845297517,1079279140,237023303,200978383,883166004,276054408
2019_1,1000761,4081360,8,13089954036,3085096046,1631756892,973114602,1547299180,2215892049,503699991,407149863,2145076916,580868497
2019_1,1000760,3562527,7,7527375818,1859079430,946180294,543681371,921389567,1186861486,287474091,243841386,1201203460,337664733
2019_1,1000759,3691487,7,9443075682,2256441576,1187402097,720906592,1128080751,1566896245,376727700,300942293,1484900199,420778229
2019_1,1000758,3720715,7,9207707941,2228386227,1147780207,712858836,1119087813,1568098778,364511969,287624680,1372761883,406597548
2019_1,1000757,2818620,6,10592812471,2798024055,1281925103,806202732,1379107330,1740366541,401126433,328383261,1411795534,445881482
2019_1,1000756,3144632,7,9303108852,2447587694,1141101952,710263708,1175765854,1517819091,345583488,300583386,1260067001,404336678
2019_1,1000755,3744634,8,5915536768,1588838666,724460805,458216411,746697622,971054473,206021301,196275136,761508734,262463620
2019_1,1000754,3403767,7,5573258007,1417449972,682832843,417243524,693684137,928513191,227204406,167301803,805292484,233735647
2019_1,1000753,3462003,7,6777613740,1855864187,814932027,504998697,893363287,1098016372,234646300,216797979,868027105,290967786
2019_1,1000752,2952489,6,8385881469,2307734471,1025933709,660356660,1078981596,1352614004,292222772,285503055,1012162718,370372484
2019_1,1000751,3951096,8,7476458484,1979484599,896937788,543269542,974684400,1251115666,257688149,228289415,1023839025,321149900
2019_1,1000750,4490196,8,9136066552,2368620697,1104694762,663991153,1188058680,1569446739,320643647,270507221,1251001290,399102363
2019_1,1000749,2957241,6,10017596744,2705724645,1212886758,763167135,1288965006,1639641570,350204396,327003191,1297858989,432145054
2019_1,1000748,2970331,6,11801811654,3094057394,1420670720,860739789,1510460797,1959044269,427938719,361531834,1670388209,496979923
2019_1,1000747,3159043,7,8091992588,2159948105,964912951,582134100,1045652420,1315722375,285273826,248868386,1152201617,337278808
2019_1,1000746,3676644,7,10867496548,2719151500,1363012174,792410650,1354824930,1742057777,423122535,343681508,1641392786,487842688
2019_1,1000745,4019428,8,6342238333,1537975478,805698763,454883831,772540256,984568984,243564738,209709535,1041855911,291440837
2019_1,1000744,3460348,7,6218543906,1686356814,760609420,450500292,826576795,953027270,223749437,200220540,846078706,271424632
2019_1,1000743,3066525,7,9625907076,2581683672,1193504360,775206626,1209594540,1588233517,357163985,325334293,1166746837,428439246
2019_1,1000742,4440119,8,8992692537,2360776253,1075221716,647464383,1168895083,1490700004,309757062,269657772,1285531306,384688958
2019_1,1000741,4302966,8,9396175373,2487468075,1121100467,671752219,1227338740,1551366605,321651247,283482173,1331859622,400156225
2019_1,1000740,4089551,8,7471056575,2025419482,889592620,537487754,986654264,1212904399,255017469,231596972,1016543901,315839714
2019_1,1000739,3638458,7,8842407625,2315375988,1077440477,681467386,1101909551,1453202754,327870123,283980619,1222846559,378314168
2019_1,1000738,2983519,6,8626130396,2166591761,1057781041,654942219,1070747399,1466357563,336932322,262726668,1243011806,367039617
2019_1,1000737,3039369,7,9201492319,2311731594,1120688172,685057491,1136447195,1546008544,348016701,277578038,1384543799,391420785
2019_1,1000736,2567539,6,7937424676,2210262365,969312425,588015813,1081398967,1203213881,288785245,262471040,992008493,341956447
2019_1,1000735,2769259,6,13525863655,3428908429,1646600673,997243580,1716333935,2324298697,510927879,405360282,1922407408,573782772
2019_1,1000734,2956514,6,9298010825,2355686172,1138136164,699615662,1159761792,1592522630,356252120,283947553,1314839335,397249397
2019_1,1000733,2866384,6,11213510849,2858940834,1365736078,836736660,1424465301,1915773650,426435919,340419639,1570075938,474926830
2019_1,1000732,2476960,6,7407013525,2116744460,879550843,529636597,1011037684,1137530389,251210185,233969263,933349356,313984748
2019_1,1000731,2956554,6,6637828646,1838485610,802529906,499511851,883009154,1012075339,236967170,218628354,860910812,285710450
2019_1,1000730,3016038,7,6270034758,1753106848,764484741,473210504,844294326,935645841,223736745,211615436,789593526,274346791
2019_1,1000729,3228159,7,6156920447,1651280017,757277400,486505637,776731911,979531496,234111413,202274433,799218650,269989490
2019_1,1000728,3718389,7,7257941285,1942883095,910432237,585226197,936585249,1215455042,302113715,233112583,812283097,319850070
2019_1,1000727,3588797,7,8154688671,2222111208,985926328,621747629,1067591039,1319060185,302501400,257700811,1031017777,347032294
2019_1,1000726,3682788,7,7146373564,1965787806,855741146,535442084,946456593,1135267633,259785136,224453647,923925324,299514195
2019_1,1000725,3316035,7,4227960148,1131670331,517619719,327631074,536230863,639308162,156669347,143961639,591210614,183658399
2019_1,1000724,3755076,8,9096656924,2433855615,1089620670,647229736,1187282492,1462831551,314595936,272387572,1297948212,390905140
2019_1,1000723,3140848,7,3449245479,889536450,418205698,255722668,434862699,566073029,130691687,104492847,504720540,144939861
2019_1,1000722,2881472,6,4506581592,1220242848,541849196,328021777,592543089,721062654,163832521,139893614,611376880,187759013
