기준_년_분기_코드,상권_코드,아파트_단지_수,아파트_면적_66_제곱미터_미만_세대_수,아파트_면적_66_제곱미터_세대_수,아파트_면적_99_제곱미터_세대_수,아파트_면적_132_제곱미터_세대_수,아파트_면적_165_제곱미터_세대_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,아파트_평균_면적,아파트_평균_시가
2019_2,1000777,114,1167,605,15,0,0,228,897,464,182,12,4,0,58,202013250
2019_2,1000778,67,839,595,350,43,26,124,434,586,302,329,60,18,70,224298059
2019_2,1000779,71,974,614,349,44,28,69,506,715,312,329,60,18,70,227833363
2019_2,1000780,119,2172,1255,395,14,2,580,1337,1161,544,214,2,0,63,177346011
2019_2,1000781,131,2656,1071,252,10,0,719,1774,957,400,137,2,0,58,163602175
2019_2,1000782,139,3203,3661,1241,0,0,569,1005,2192,3851,488,0,0,62,183170735
2019_2,1000783,119,4267,4779,1415,0,0,291,715,3316,5687,452,0,0,66,219832525
2019_2,1000784,199,2951,927,18,4,2,1026,2391,483,0,2,0,0,52,133428315
2019_2,1000785,162,2696,796,52,26,323,1147,1633,580,174,38,243,78,51,133443442
2019_2,1000786,157,4042,4167,1971,2,0,337,1059,3565,4598,623,0,0,64,200541593
2019_2,1000787,348,5066,3287,783,4,0,1986,2915,1469,2619,151,0,0,55,127472053
2019_2,1000788,245,3120,1188,108,190,0,1098,2467,602,261,178,0,0,56,129297912
2019_2,1000789,149,2352,596,172,0,0,986,1394,588,152,0,0,0,51,115863334
2019_2,1000802,184,2302,1451,194,189,4,810,1307,968,469,480,106,0,61,195357419
2019_2,1000803,238,2096,2605,350,214,16,567,1659,1321,1104,590,38,2,68,204430726
2019_2,1000804,184,2405,2260,127,30,24,1083,1939,583,1179,38,24,0,56,134667377
2019_2,1000805,117,1554,1836,12,0,0,867,1237,1296,2,0,0,0,58,123132475
2019_2,1000806,62,1014,1311,4,0,0,690,482,1157,0,0,0,0,55,117516002
2019_2,1000807,210,4432,2008,342,2,0,1070,3512,1740,418,44,0,0,54,133138174
2019_2,1000808,416,7117,613,8,10,2,4293,3409,46,2,0,0,0,50,104454027
2019_2,1000809,305,5108,663,30,8,0,2532,2957,174,146,0,0,0,51,114506871
2019_2,1000810,218,3117,794,529,4,0,1828,2052,134,430,0,0,0,55,103715827
2019_2,1000811,333,4027,3222,70,6,4,1509,4001,843,974,2,0,0,57,133946033
2019_2,1000812,235,4048,2606,1162,12,0,808,2100,2050,2361,509,0,0,60,164936546
2019_2,1000813,143,1934,416,34,2,0,1362,874,122,28,0,0,0,52,95932633
2019_2,1000814,164,1551,2484,742,257,12,489,883,1011,612,986,558,507,74,266387589
2019_2,1000815,195,3575,440,6,4,0,1837,1916,268,2,2,0,0,45,121525921
2019_2,1000816,64,1234,2152,73,0,0,559,811,1648,441,0,0,0,62,139789620
2019_2,1000817,130,2663,622,686,4,0,985,1901,527,562,0,0,0,55,113452670
2019_2,1000818,213,2830,800,305,6,0,1713,1909,85,234,0,0,0,54,103477784
2019_2,1000819,246,3348,1523,56,2,0,2116,1799,792,178,44,0,0,53,108622364
2019_2,1000820,165,2889,475,46,4,4,1638,1535,239,4,2,0,0,49,118701594
2019_2,1000821,122,2457,310,22,4,0,1387,1212,190,4,0,0,0,46,124885346
2019_2,1000822,97,1518,597,16,0,2,514,1231,386,0,2,0,0,53,138115895
2019_2,1000823,150,2858,493,68,6,0,1206,1141,854,180,44,0,0,48,114702592
2019_2,1000824,182,3800,1263,310,12,2,913,2670,942,708,152,0,2,57,150317098
2019_2,1000825,158,4096,3443,1684,2,0,380,1298,3011,3785,751,0,0,63,193592775
2019_2,1000826,426,5615,1906,58,186,0,1671,4720,1086,156,132,0,0,57,128929333
2019_2,1000827,177,2041,1188,290,6,0,625,1289,878,489,244,0,0,60,160856697
2019_2,1000828,166,2142,961,46,4,0,712,1061,1070,310,0,0,0,58,146680292
2019_2,1000829,137,3572,762,72,2,0,1277,2490,619,22,0,0,0,50,128386622
2019_2,1000401,618,7235,2735,106,89,8,2986,6526,514,147,0,0,0,55,123052487
2019_2,1000402,525,6330,2057,207,87,2,3050,5307,188,139,0,0,0,54,118470746
2019_2,1000403,538,6850,1941,153,89,2,2855,5829,209,143,0,0,0,54,120904777
2019_2,1000404,496,6566,1747,175,8,2,2825,5299,332,40,0,2,0,54,120127629
2019_2,1000405,382,5177,2166,271,8,0,2315,3928,159,388,830,2,0,54,125463778
2019_2,1000406,294,3948,1196,83,4,0,1824,3082,287,38,0,0,0,54,117752383
2019_2,1000407,383,5052,1026,68,4,0,2956,3166,28,0,0,0,0,51,105542533
2019_2,1000408,461,5466,1887,166,38,40,3279,3520,756,40,2,0,0,54,110823418
2019_2,1000409,598,7127,3015,171,145,12,3139,6491,719,121,0,0,0,57,123147304
2019_2,1000410,374,4854,1256,81,33,0,2887,2784,523,30,0,0,0,51,104609969
2019_2,1000411,655,7600,3369,74,61,4,3344,7073,672,19,0,0,0,56,125473416
2019_2,1000412,396,5220,2791,303,266,1,2027,3717,1887,863,86,1,0,56,133523703
2019_2,1000413,469,5933,2603,365,210,3,2689,4278,1531,583,32,1,0,56,126734630
2019_2,1000589,141,1932,866,12,6,0,552,1494,730,38,2,0,0,53,154469014
2019_2,1000590,65,1078,38,0,0,0,499,601,16,0,0,0,0,37,106725442
2019_2,1000591,219,7302,3933,414,8,2,2720,3986,3812,1141,0,0,0,56,150635440
2019_2,1000592,188,4539,3972,520,0,2,780,2724,3745,1602,182,0,0,57,156965057
2019_2,1000593,188,4105,3275,294,0,2,850,2202,2689,1505,256,144,30,57,163897738
2019_2,1000594,103,5474,3238,517,0,0,1484,1123,2203,2870,846,532,171,60,251095020
2019_2,1000595,64,689,1724,542,540,0,168,669,122,1928,560,48,0,69,207393286
2019_2,1000596,121,3703,6889,1118,206,4,254,659,5292,4085,1514,116,0,74,251740324
2019_2,1000597,135,4175,6689,854,64,4,344,1033,4144,4477,1632,76,80,70,248512027
2019_2,1000598,238,3118,5370,1402,19,0,863,2158,1500,1264,2092,1744,288,63,202764727
2019_2,1000830,139,2304,977,208,2,0,909,1548,678,216,140,0,0,49,141033534
2019_2,1000599,357,7249,1600,114,5,0,3874,4470,624,0,0,0,0,50,108023022
2019_2,1000600,472,7667,994,35,2,0,4017,4400,132,113,36,0,0,52,105160907
2019_2,1000601,695,10138,1307,24,0,0,5410,6032,27,0,0,0,0,51,102256871
2019_2,1000602,187,3766,1647,378,4,2,327,1726,1344,1400,398,340,262,58,194755539
2019_2,1000603,348,4336,2969,1876,230,1,1808,3551,964,1867,1134,88,0,60,143489039
2019_2,1000604,472,6736,1589,74,0,0,3430,4519,258,192,0,0,0,51,106905478
2019_2,1000605,385,6114,3142,1556,252,0,2492,3524,579,472,2283,12,1702,58,149665267
2019_2,1000606,370,5882,892,59,2,0,3042,3384,409,0,0,0,0,51,103369115
2019_2,1000607,143,1824,1927,386,452,360,849,1212,198,1654,266,770,0,64,173050350
2019_2,1000608,104,2074,2476,50,0,0,506,1103,2219,772,0,0,0,56,153542036
2019_2,1000609,398,5940,2329,122,0,0,1828,5355,1144,64,0,0,0,57,115712266
2019_2,1000610,401,7106,2975,548,0,0,1932,5803,2300,594,0,0,0,57,119174130
2019_2,1000611,389,7090,4115,1240,0,0,1911,5820,3522,1192,0,0,0,58,122215841
2019_2,1000612,155,3281,2633,236,0,0,734,2358,2902,156,0,0,0,57,127520784
2019_2,1000613,169,5175,7010,2646,252,0,378,2064,6203,6144,294,0,0,72,205480957
