기준_년_분기_코드,상권_코드,아파트_단지_수,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,유치원_수,초등학교_수,중학교_수,고등학교_수,대학교_수,백화점_수,슈퍼마켓_수,극장_수,숙박_시설_수,공항_수,철도_역_수,버스_터미널_수,지하철_역_수,버스_정거장_수
2019_2,1000116,21.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,0,0,0,0,2.0
2019_1,1000116,21.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,0,0,0,0,2.0
2019_2,1000115,11.0,9.0,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,2.0
2019_1,1000115,11.0,9.0,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,2.0
2019_2,1000113,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1000113,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1000112,12.0,17.0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0
2019_1,1000112,12.0,17.0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0
2019_2,1000111,4.0,8.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2019_1,1000111,4.0,8.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2019_2,1000110,3.0,20.0,1.0,3.0,0,0,1.0,0,0,0,0,0,0,0,1.0,2.0,0,0,0,1.0,2.0
2019_1,1000110,3.0,20.0,1.0,3.0,0,0,1.0,0,0,0,0,0,0,0,1.0,2.0,0,0,0,1.0,2.0
2019_2,1000109,11.0,5.0,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0
2019_1,1000109,11.0,5.0,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0
2019_2,1000107,16.0,13.0,0,0,0,0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_1,1000107,16.0,13.0,0,0,0,0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_2,1000106,23.0,25.0,0,0,0,0,4.0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,11.0
2019_1,1000106,23.0,25.0,0,0,0,0,4.0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,11.0
2019_2,1000105,12.0,7.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0
2019_1,1000105,12.0,7.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0
2019_2,1000104,6.0,17.0,1.0,3.0,0,0,1.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0
2019_1,1000104,6.0,17.0,1.0,3.0,0,0,1.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0
2019_2,1000103,6.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1000103,6.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1000102,15.0,13.0,1.0,0,0,0,2.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,6.0
2019_1,1000102,15.0,13.0,1.0,0,0,0,2.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,6.0
2019_2,1000101,6.0,4.0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1000101,6.0,4.0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1000100,4.0,19.0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0,4.0,0,0,0,0,1.0
2019_1,1000100,4.0,19.0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0,4.0,0,0,0,0,1.0
2019_2,1000099,5.0,10.0,1.0,0,0,0,1.0,2.0,0,0,0,0,0,0,0,1.0,0,0,0,0,1.0
2019_1,1000099,5.0,10.0,1.0,0,0,0,1.0,2.0,0,0,0,0,0,0,0,1.0,0,0,0,0,1.0
2019_2,1000098,15.0,18.0,1.0,0,0,0,2.0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,1.0
2019_1,1000098,15.0,18.0,1.0,0,0,0,2.0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,1.0
2019_2,1000097,9.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,7.0
2019_1,1000097,9.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,7.0
2019_2,1000096,21.0,10.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,0,1.0,0
2019_1,1000096,21.0,10.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,0,1.0,0
2019_2,1000095,20.0,9.0,2.0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1000095,20.0,9.0,2.0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1000094,12.0,8.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_1,1000094,12.0,8.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_2,1000093,7.0,8.0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.0
2019_1,1000093,7.0,8.0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.0
2019_2,1000092,30.0,7.0,2.0,0,0,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_1,1000092,30.0,7.0,2.0,0,0,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_2,1000091,14.0,17.0,0,0,0,0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
2019_1,1000091,14.0,17.0,0,0,0,0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
2019_2,1000090,61.0,15.0,2.0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0
2019_1,1000090,61.0,15.0,2.0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0
2019_2,1000089,34.0,3.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1000089,34.0,3.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1000088,175.0,21.0,1.0,1.0,0,0,1.0,0,1.0,0,0,0,0,1.0,0,0,0,0,0,0,4.0
2019_1,1000088,175.0,21.0,1.0,1.0,0,0,1.0,0,1.0,0,0,0,0,1.0,0,0,0,0,0,0,4.0
2019_2,1000087,119.0,11.0,2.0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1.0
2019_1,1000087,119.0,11.0,2.0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1.0
2019_2,1000086,69.0,15.0,1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
2019_1,1000086,69.0,15.0,1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
2019_2,1000085,22.0,16.0,1.0,0,0,0,2.0,1.0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,3.0
2019_1,1000085,22.0,16.0,1.0,0,0,0,2.0,1.0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,3.0
2019_2,1000084,6.0,19.0,5.0,1.0,0,0,2.0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,1.0
2019_1,1000084,6.0,19.0,5.0,1.0,0,0,2.0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,1.0
2019_2,1000082,5.0,11.0,1.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_1,1000082,5.0,11.0,1.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_2,1000081,8.0,21.0,0,1.0,0,0,2.0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,2.0
2019_1,1000081,8.0,21.0,0,1.0,0,0,2.0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,2.0
2019_2,1000080,9.0,7.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0
2019_1,1000080,9.0,7.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0
2019_2,1000079,3.0,13.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,2.0
2019_1,1000079,3.0,13.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,2.0
2019_2,1000078,6.0,14.0,0,1.0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_1,1000078,6.0,14.0,0,1.0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_2,1000077,24.0,25.0,1.0,1.0,0,0,4.0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,3.0
2019_1,1000077,24.0,25.0,1.0,1.0,0,0,4.0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,3.0
2019_2,1000076,58.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,1.0
2019_1,1000076,58.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,1.0
2019_2,1000075,111.0,13.0,1.0,1.0,0,0,1.0,0,0,1.0,1.0,0,0,0,0,1.0,0,0,0,0,2.0
2019_1,1000075,111.0,13.0,1.0,1.0,0,0,1.0,0,0,1.0,1.0,0,0,0,0,1.0,0,0,0,0,2.0
2019_2,1000074,78.0,5.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0
2019_1,1000074,78.0,5.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0
2019_2,1000073,10.0,31.0,1.0,0,0,0,3.0,0,0,0,0,1.0,0,0,0,15.0,0,0,0,0,4.0
2019_1,1000073,10.0,31.0,1.0,0,0,0,3.0,0,0,0,0,1.0,0,0,0,15.0,0,0,0,0,4.0
2019_2,1000072,35.0,9.0,0,2.0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1000072,35.0,9.0,0,2.0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1000071,29.0,19.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1.0,5.0,0,0,0,1.0,2.0
2019_1,1000071,29.0,19.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1.0,5.0,0,0,0,1.0,2.0
2019_2,1000070,10.0,25.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,7.0,0,0,0,0,2.0
2019_1,1000070,10.0,25.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,7.0,0,0,0,0,2.0
2019_2,1000069,47.0,9.0,1.0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_1,1000069,47.0,9.0,1.0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_2,1000068,5.0,13.0,1.0,2.0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,2.0
2019_1,1000068,5.0,13.0,1.0,2.0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,2.0
2019_2,1000067,19.0,13.0,0,1.0,0,0,1.0,1.0,0,0,0,0,0,0,0,2.0,0,0,0,0,2.0
2019_1,1000067,19.0,13.0,0,1.0,0,0,1.0,1.0,0,0,0,0,0,0,0,2.0,0,0,0,0,2.0
2019_2,1000066,15.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1000066,15.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1000065,24.0,12.0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
2019_1,1000065,24.0,12.0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
2019_2,1000064,22.0,11.0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_1,1000064,22.0,11.0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_2,1000063,13.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3.0,0,0,0,0,5.0
2019_1,1000063,13.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3.0,0,0,0,0,5.0
2019_2,1000062,47.0,12.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,6.0,0,0,0,0,3.0
2019_1,1000062,47.0,12.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,6.0,0,0,0,0,3.0
2019_2,1000061,106.0,14.0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2019_1,1000061,106.0,14.0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2019_2,1000060,40.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_1,1000060,40.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_2,1000059,80.0,7.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_1,1000059,80.0,7.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_2,1000058,10.0,7.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,2.0
2019_1,1000058,10.0,7.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,2.0
2019_2,1000057,99.0,12.0,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_1,1000057,99.0,12.0,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_2,1000056,33.0,19.0,1.0,0,0,0,3.0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,4.0
2019_1,1000056,33.0,19.0,1.0,0,0,0,3.0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,4.0
2019_2,1000055,34.0,12.0,1.0,0,0,0,1.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0
2019_1,1000055,34.0,12.0,1.0,0,0,0,1.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0
2019_2,1000054,20.0,16.0,0,3.0,0,0,2.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,2.0
2019_1,1000054,20.0,16.0,0,3.0,0,0,2.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,2.0
2019_2,1000053,6.0,8.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1000053,6.0,8.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1000052,8.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1000052,8.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1000051,9.0,13.0,0,0,0,0,1.0,0,0,0,0,0,0,0,1.0,2.0,0,0,0,0,4.0
2019_1,1000051,9.0,13.0,0,0,0,0,1.0,0,0,0,0,0,0,0,1.0,2.0,0,0,0,0,4.0
2019_2,1000050,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1000050,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1000049,16.0,16.0,1.0,0,0,0,1.0,1.0,1.0,0,1.0,0,0,0,0,1.0,0,0,0,0,2.0
2019_1,1000049,16.0,16.0,1.0,0,0,0,1.0,1.0,1.0,0,1.0,0,0,0,0,1.0,0,0,0,0,2.0
2019_2,1000048,11.0,22.0,2.0,1.0,0,0,1.0,1.0,0,0,0,0,0,0,0,6.0,0,0,0,0,1.0
2019_1,1000048,11.0,22.0,2.0,1.0,0,0,1.0,1.0,0,0,0,0,0,0,0,6.0,0,0,0,0,1.0
2019_2,1000047,5.0,18.0,0,1.0,0,0,3.0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,1.0
2019_1,1000047,5.0,18.0,0,1.0,0,0,3.0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,1.0
2019_2,1000046,7.0,25.0,0,0,0,1.0,5.0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,3.0
2019_1,1000046,7.0,25.0,0,0,0,1.0,5.0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,3.0
2019_2,1000045,4.0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,22.0,0,0,0,0,2.0
2019_1,1000045,4.0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,22.0,0,0,0,0,2.0
2019_2,1000044,7.0,12.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,0
2019_1,1000044,7.0,12.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,0
2019_2,1000043,7.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1000043,7.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1000042,25.0,14.0,0,1.0,0,0,2.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1.0
2019_1,1000042,25.0,14.0,0,1.0,0,0,2.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1.0
2019_2,1000041,21.0,7.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0
2019_1,1000041,21.0,7.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0
2019_2,1000038,11.0,11.0,1.0,0,0,0,1.0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,1.0
2019_1,1000038,11.0,11.0,1.0,0,0,0,1.0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,1.0
2019_2,1000037,39.0,5.0,1.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1000037,39.0,5.0,1.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1000036,36.0,6.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0
2019_1,1000036,36.0,6.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0
2019_2,1000035,128.0,5.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_1,1000035,128.0,5.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_2,1000034,21.0,10.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0
2019_1,1000034,21.0,10.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0
2019_2,1000033,2.0,12.0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,1.0
2019_1,1000033,2.0,12.0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,1.0
2019_2,1000032,7.0,18.0,0,1.0,0,0,3.0,0,0,0,0,0,0,1.0,0,1.0,0,0,0,0,1.0
2019_1,1000032,7.0,18.0,0,1.0,0,0,3.0,0,0,0,0,0,0,1.0,0,1.0,0,0,0,0,1.0
2019_2,1000031,6.0,10.0,1.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1000031,6.0,10.0,1.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1000030,27.0,7.0,1.0,0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0
2019_1,1000030,27.0,7.0,1.0,0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0
2019_2,1000029,2.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0
2019_1,1000029,2.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0
2019_2,1000028,8.0,25.0,2.0,1.0,0,0,3.0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,2.0
2019_1,1000028,8.0,25.0,2.0,1.0,0,0,3.0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,2.0
2019_2,1000027,14.0,19.0,1.0,0,0,0,0,1.0,1.0,1.0,1.0,7.0,0,0,0,2.0,0,0,0,0,0
2019_1,1000027,14.0,19.0,1.0,0,0,0,0,1.0,1.0,1.0,1.0,7.0,0,0,0,2.0,0,0,0,0,0
2019_2,1000026,14.0,25.0,0,1.0,0,0,0,1.0,0,0,0,0,0,0,4.0,1.0,0,0,0,0,8.0
2019_1,1000026,14.0,25.0,0,1.0,0,0,0,1.0,0,0,0,0,0,0,4.0,1.0,0,0,0,0,8.0
2019_2,1000025,54.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2019_1,1000025,54.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2019_2,1000024,81.0,7.0,1.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1000024,81.0,7.0,1.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1000023,6.0,4.0,1.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1000023,6.0,4.0,1.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1000022,17.0,5.0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0
2019_1,1000022,17.0,5.0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0
2019_2,1000021,7.0,17.0,2.0,0,0,0,2.0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,4.0
2019_1,1000021,7.0,17.0,2.0,0,0,0,2.0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,4.0
2019_2,1000020,11.0,17.0,2.0,0,0,0,1.0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,2.0
2019_1,1000020,11.0,17.0,2.0,0,0,0,1.0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,2.0
2019_2,1000019,79.0,24.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0,0,0,0,5.0
2019_1,1000019,79.0,24.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0,0,0,0,5.0
2019_2,1000018,1.0,18.0,2.0,0,0,0,1.0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,1.0
2019_1,1000018,1.0,18.0,2.0,0,0,0,1.0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,1.0
2019_2,1000016,9.0,28.0,0,1.0,0,0,2.0,0,0,0,0,0,0,0,2.0,8.0,0,0,0,0,5.0
2019_1,1000016,9.0,28.0,0,1.0,0,0,2.0,0,0,0,0,0,0,0,2.0,8.0,0,0,0,0,5.0
2019_2,1000015,17.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,0,0,0,0,1.0
2019_1,1000015,17.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,0,0,0,0,1.0
2019_2,1000012,89.0,12.0,0,0,0,0,1.0,0,0,0,0,0,0,0,2.0,5.0,0,0,0,0,3.0
2019_1,1000012,89.0,12.0,0,0,0,0,1.0,0,0,0,0,0,0,0,2.0,5.0,0,0,0,0,3.0
2019_2,1000011,9.0,17.0,0,1.0,0,0,2.0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,1.0
2019_1,1000011,9.0,17.0,0,1.0,0,0,2.0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,1.0
2019_2,1000010,9.0,14.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,11.0,0,0,0,0,0
2019_1,1000010,9.0,14.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,11.0,0,0,0,0,0
2019_2,1000009,1.0,31.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,5.0,5.0,0,0,0,0,7.0
2019_1,1000009,1.0,31.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,5.0,5.0,0,0,0,0,7.0
2019_2,1000008,4.0,20.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,0,0,0,0,6.0
2019_1,1000008,4.0,20.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,0,0,0,0,6.0
2019_2,1000007,2.0,27.0,2.0,0,0,0,0,0,0,0,0,0,0,0,6.0,4.0,0,0,0,0,4.0
2019_1,1000007,2.0,27.0,2.0,0,0,0,0,0,0,0,0,0,0,0,6.0,4.0,0,0,0,0,4.0
2019_2,1000006,3.0,24.0,1.0,0,0,0,2.0,0,0,0,0,0,0,0,4.0,9.0,0,0,0,0,4.0
2019_1,1000006,3.0,24.0,1.0,0,0,0,2.0,0,0,0,0,0,0,0,4.0,9.0,0,0,0,0,4.0
2019_2,1000005,37.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,3.0
2019_1,1000005,37.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,3.0
2019_2,1000004,39.0,12.0,0,0,0,0,3.0,0,0,0,0,0,0,1.0,0,1.0,0,0,0,0,5.0
2019_1,1000004,39.0,12.0,0,0,0,0,3.0,0,0,0,0,0,0,1.0,0,1.0,0,0,0,0,5.0
2019_2,1000003,2.0,41.0,0,1.0,0,0,0,1.0,2.0,0,0,0,0,0,1.0,8.0,0,0,0,0,4.0
2019_1,1000003,2.0,41.0,0,1.0,0,0,0,1.0,2.0,0,0,0,0,0,1.0,8.0,0,0,0,0,4.0
2019_2,1000002,3.0,8.0,0,1.0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,0,0,0,0,1.0
2019_1,1000002,3.0,8.0,0,1.0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,0,0,0,0,1.0
2019_2,1000001,29.0,73.0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,38.0,0,0,0,0,10.0
2019_1,1000001,29.0,73.0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,38.0,0,0,0,0,10.0
2019_2,1001387,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0
2019_2,1001366,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2019_2,1001287,0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1001407,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1001315,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1001020,0,12.0,2.0,1.0,0,0,2.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,4.0
2019_2,1000686,0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_2,1001376,0,6.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
